"position","rating","height","foot","pace","shooting","passing","dribbling","defending","heading"
0,76,183,1,68,72,58,70,62,82
0,76,177,0,75,70,75,82,53,55
0,76,188,1,73,69,72,78,52,59
0,76,188,0,72,74,66,64,62,70
0,76,180,0,73,75,61,73,56,64
0,76,184,1,70,72,69,77,51,73
0,76,178,1,80,75,64,73,52,71
0,76,185,0,73,75,58,64,55,76
0,76,177,1,79,73,63,76,57,73
0,76,183,0,79,73,63,85,64,71
0,76,185,0,77,66,58,76,55,76
0,76,179,0,72,73,61,72,56,79
0,76,193,1,75,75,68,69,62,75
0,76,169,1,89,71,64,85,54,65
0,76,185,1,80,71,65,75,53,79
0,76,189,1,58,74,51,67,64,86
0,76,168,1,91,68,65,82,54,79
0,76,171,1,91,73,69,75,44,75
0,76,185,1,83,70,69,74,60,71
0,76,186,1,70,74,60,69,57,82
0,76,192,0,63,77,64,67,60,85
0,76,175,1,81,71,62,76,51,79
0,76,186,1,79,74,55,74,58,63
0,76,188,1,92,68,51,64,56,70
0,76,179,1,76,77,59,79,59,72
0,76,179,1,83,72,67,77,57,67
0,76,174,1,72,76,61,78,50,66
0,76,188,0,75,73,46,71,54,69
0,76,187,1,78,73,48,73,54,71
0,76,185,1,83,73,66,77,52,78
0,76,178,1,87,67,66,84,46,51
0,76,172,1,91,68,65,77,52,68
0,76,182,1,83,69,41,82,56,75
0,76,188,1,71,74,67,78,56,70
0,76,186,0,76,72,67,69,60,75
0,76,179,1,91,69,61,75,50,63
0,76,178,1,73,74,52,62,50,75
0,76,176,0,80,68,71,83,45,54
0,76,172,1,81,74,69,80,51,63
0,76,185,1,73,76,56,75,58,86
0,76,194,1,45,70,50,56,59,81
0,76,180,0,71,77,71,78,49,73
0,76,187,1,66,72,68,74,66,87
0,76,191,1,75,73,58,73,57,84
0,76,177,1,68,77,63,75,58,69
0,76,184,1,46,72,46,60,49,79
1,76,193,1,41,42,46,38,80,80
1,76,180,1,61,43,56,29,78,77
1,76,174,1,77,58,74,69,72,74
1,76,177,1,77,55,74,66,77,75
1,76,190,0,73,62,73,63,80,66
1,76,189,0,55,40,51,32,81,70
1,76,185,1,65,31,62,57,77,77
1,76,180,1,78,65,74,69,74,66
1,76,189,1,66,35,58,45,78,86
1,76,180,1,64,48,61,50,76,74
1,76,191,0,56,38,52,29,82,77
1,76,186,0,74,72,76,72,74,69
1,76,183,1,53,59,63,59,77,76
1,76,185,1,79,48,71,73,76,72
1,76,185,1,71,47,62,61,78,74
1,76,177,1,70,57,74,73,78,75
1,76,189,1,57,43,61,46,78,78
1,76,188,1,67,51,57,57,80,70
1,76,178,1,77,65,75,71,72,69
1,76,192,1,64,42,43,33,79,75
1,76,184,0,75,72,78,73,73,70
1,76,180,1,82,37,51,44,81,79
1,76,187,1,71,56,75,66,80,74
1,76,192,1,57,62,61,57,78,74
1,76,188,1,63,39,55,44,78,75
1,76,182,1,76,48,66,64,80,72
1,76,175,1,85,61,75,76,73,72
1,76,188,1,73,37,57,54,78,84
1,76,187,1,66,45,66,47,78,79
1,76,184,0,77,63,76,75,75,73
1,76,183,0,76,45,65,48,79,76
1,76,183,1,72,59,64,60,76,77
1,76,184,0,82,64,70,72,71,67
1,76,182,0,68,46,61,64,75,78
1,76,184,1,83,64,72,74,76,69
1,76,180,1,80,43,76,74,73,70
1,76,183,1,54,37,56,56,74,76
1,76,186,1,66,41,65,59,77,75
1,76,189,1,66,47,66,58,77,75
1,76,193,1,66,57,66,65,78,75
1,76,191,1,78,45,69,69,77,76
1,76,178,1,93,62,69,77,75,77
1,76,189,1,59,55,70,46,79,71
1,76,172,1,84,58,71,78,73,65
1,76,193,1,62,52,57,42,79,77
1,76,185,0,67,45,64,52,77,79
1,76,170,1,86,56,72,73,65,60
1,76,180,1,67,46,66,52,76,77
1,76,177,0,82,52,74,76,74,71
1,76,194,1,52,48,60,39,80,79
1,76,193,1,66,47,67,41,78,71
1,76,183,1,62,48,68,62,76,76
1,76,190,1,48,43,65,55,79,76
1,76,185,1,55,46,60,58,76,78
1,76,191,1,59,61,62,50,81,78
1,76,185,0,67,27,53,45,76,83
1,76,185,0,53,62,62,54,78,72
1,76,191,1,56,45,54,47,79,77
2,76,176,1,76,75,73,77,54,46
2,76,178,1,53,71,80,71,72,64
2,76,183,1,74,78,77,74,73,67
2,76,175,0,68,77,84,74,61,60
2,76,178,1,59,82,84,79,58,61
2,76,181,1,83,69,75,72,75,67
2,76,175,0,37,71,80,86,60,55
2,76,173,0,76,74,74,80,58,64
2,76,183,1,68,77,75,79,57,66
2,76,178,0,64,66,79,68,73,62
2,76,178,1,72,62,75,73,72,68
2,76,180,1,72,70,76,75,72,69
2,76,176,1,70,76,77,71,60,67
2,76,174,1,77,73,71,81,57,72
2,76,179,0,75,70,75,80,50,52
2,76,178,1,69,73,75,76,70,63
2,76,177,1,74,72,72,79,63,63
2,76,175,1,65,76,80,81,50,53
2,76,178,1,81,72,77,80,67,71
2,76,181,1,79,76,74,81,57,62
2,76,178,1,74,66,74,71,72,68
2,76,175,1,76,69,76,71,77,68
2,76,187,1,79,62,72,70,81,72
2,76,176,0,91,80,72,77,48,72
2,76,184,1,67,65,76,64,76,62
2,76,180,1,66,52,74,67,78,78
2,76,180,0,75,68,78,73,70,63
2,76,170,1,84,68,74,78,47,55
2,76,180,1,68,68,76,73,74,68
2,76,191,0,79,75,78,73,74,69
2,76,180,1,72,67,77,78,63,69
2,76,180,1,84,69,71,84,48,63
2,76,186,1,53,66,73,66,76,68
2,76,180,0,69,70,79,73,74,64
2,76,176,0,84,71,72,82,62,55
2,76,175,1,74,74,75,81,66,67
2,76,180,1,66,61,75,64,72,65
2,76,183,1,61,67,74,69,74,65
2,76,171,0,75,71,76,76,63,59
2,76,180,1,64,75,76,80,66,63
2,76,186,1,50,59,66,60,76,73
2,76,178,1,72,67,79,75,69,61
2,76,179,1,70,71,73,75,76,72
2,76,186,1,73,73,73,79,71,74
2,76,167,1,85,70,72,78,54,59
2,76,175,1,83,66,76,77,69,61
2,76,183,1,75,71,76,78,60,64
2,76,180,0,69,78,78,77,50,49
2,76,181,1,75,58,76,64,77,76
2,76,178,1,83,58,72,76,73,65
2,76,183,1,77,69,74,81,67,68
2,76,188,1,73,70,74,76,75,78
2,76,175,1,69,73,74,74,56,59
2,76,185,1,75,73,75,75,71,67
2,76,190,1,71,58,70,58,77,72
2,76,176,0,78,70,75,84,49,54
2,76,186,1,78,71,72,75,62,57
2,76,186,0,59,72,76,69,72,59
2,76,182,1,78,67,71,81,51,58
2,76,180,1,66,54,63,62,82,69
2,76,169,0,89,68,68,84,66,61
2,76,178,1,82,60,75,82,77,73
2,76,190,0,74,75,74,82,50,67
2,76,177,1,83,69,71,81,57,63
2,76,180,1,55,64,80,78,36,40
2,76,184,1,87,72,73,80,68,65
2,76,179,1,65,59,72,69,74,69
2,76,184,0,48,77,73,71,56,62
2,76,183,1,71,74,78,75,71,61
2,76,177,1,72,74,76,75,71,78
2,76,179,1,75,71,75,71,73,73
2,76,184,1,52,52,65,59,78,66
2,76,180,1,74,61,73,57,79,78
2,76,184,0,64,80,76,68,76,73
2,76,175,1,54,75,70,75,66,69
2,76,177,1,74,68,75,72,77,73
2,76,174,1,63,58,70,72,74,72
2,76,185,1,60,75,69,77,58,71
2,76,176,1,65,74,73,73,60,57
0,75,186,0,60,75,58,72,56,74
0,75,174,1,81,71,57,76,44,67
0,75,191,1,72,72,56,77,58,74
0,75,180,1,73,73,67,77,51,76
0,75,171,1,79,75,75,78,65,64
0,75,196,0,38,76,47,58,56,65
0,75,183,1,73,71,60,76,61,78
0,75,182,1,67,74,68,79,53,70
0,75,186,1,75,71,61,67,54,69
0,75,172,1,81,74,64,79,47,64
0,75,176,1,81,70,74,75,60,66
0,75,193,1,63,73,61,67,60,83
0,75,177,1,75,78,67,80,52,61
0,75,185,1,79,71,55,76,52,76
0,75,188,1,70,72,62,73,55,75
0,75,178,1,86,70,57,76,55,80
0,75,171,1,82,75,53,77,54,67
0,75,181,1,93,73,65,73,56,75
0,75,183,1,83,75,68,74,61,66
0,75,169,1,88,70,65,78,60,79
0,75,202,1,64,69,68,64,63,66
0,75,180,1,78,75,49,73,52,72
0,75,181,1,77,74,66,77,57,79
0,75,184,1,75,70,58,76,50,75
0,75,180,1,88,69,51,72,55,74
0,75,183,1,59,74,57,72,54,73
0,75,180,1,83,69,57,83,51,71
0,75,175,1,84,69,66,76,52,79
0,75,172,0,81,65,68,80,45,58
0,75,184,1,71,71,58,70,55,77
0,75,189,1,78,65,65,82,59,68
0,75,178,0,82,71,66,78,49,58
0,75,170,0,89,73,66,74,59,72
0,75,184,1,75,70,56,68,51,78
0,75,171,0,87,75,64,84,59,58
0,75,168,1,85,71,72,76,57,69
0,75,171,1,73,70,63,76,48,72
0,75,175,1,88,68,70,79,49,65
0,75,173,1,84,74,70,74,62,63
0,75,192,1,79,74,65,81,56,70
0,75,188,1,74,73,56,70,57,81
0,75,175,1,86,69,66,77,54,60
0,75,173,0,80,62,62,82,41,57
0,75,194,1,78,76,65,63,59,75
0,75,182,1,79,66,70,75,52,72
0,75,185,1,89,70,67,76,57,75
0,75,192,1,65,66,36,66,55,82
0,75,176,0,85,68,69,80,61,67
0,75,182,1,81,69,54,76,50,71
0,75,185,1,88,69,64,76,53,79
0,75,182,0,80,76,68,78,47,61
0,75,182,1,81,75,52,69,58,60
0,75,172,0,70,72,75,78,48,61
0,75,193,1,72,74,56,75,64,84
0,75,179,1,54,71,72,71,57,74
0,75,188,1,48,77,60,63,59,81
0,75,184,1,64,72,58,67,60,81
0,75,172,1,78,74,72,84,49,62
0,75,194,1,63,68,52,62,60,83
0,75,184,1,71,74,69,73,53,76
0,75,173,1,71,72,60,78,44,68
1,75,189,1,55,52,74,60,77,73
1,75,194,1,67,42,57,43,77,74
1,75,190,0,44,53,58,35,77,67
1,75,185,0,62,52,72,63,76,76
1,75,186,1,64,36,52,46,78,76
1,75,185,0,65,47,68,52,76,76
1,75,184,1,60,47,59,47,77,83
1,75,186,1,59,51,53,53,75,78
1,75,188,1,52,59,53,54,76,78
1,75,181,0,60,44,61,53,75,71
1,75,182,1,81,60,74,74,71,72
1,75,193,1,53,37,44,40,77,78
1,75,184,0,64,44,49,51,75,78
1,75,180,1,56,58,65,57,76,78
1,75,179,1,70,54,62,58,77,79
1,75,185,1,57,46,64,57,76,75
1,75,184,1,69,55,60,62,79,81
1,75,190,1,53,35,41,40,78,76
1,75,192,1,60,37,59,42,76,76
1,75,186,1,53,58,66,47,76,76
1,75,176,1,74,57,76,64,74,69
1,75,185,0,80,57,72,72,74,71
1,75,180,0,78,73,76,74,75,61
1,75,184,0,45,48,54,50,77,72
1,75,185,1,41,57,66,56,79,67
1,75,185,1,72,49,59,62,75,80
1,75,176,0,77,62,77,72,71,62
1,75,188,1,67,32,62,45,73,78
1,75,174,1,78,39,68,71,73,71
1,75,188,0,80,65,77,72,75,70
1,75,190,1,65,44,49,52,78,78
1,75,188,0,67,42,56,49,76,77
1,75,187,0,77,42,55,34,76,79
1,75,194,1,78,50,60,53,75,83
1,75,180,1,63,41,62,41,80,79
1,75,187,1,60,33,46,40,79,74
1,75,187,1,76,42,65,55,74,74
1,75,188,0,71,60,56,60,76,78
1,75,189,0,82,44,61,49,81,81
1,75,180,1,69,39,60,47,74,75
1,75,186,1,66,62,70,60,76,68
1,75,178,1,80,57,73,70,75,68
1,75,183,1,67,39,58,58,77,78
1,75,180,0,84,60,73,71,73,66
1,75,190,0,66,54,55,53,78,76
1,75,187,1,83,60,72,74,74,71
1,75,177,1,80,65,74,74,74,73
1,75,172,1,83,58,73,77,71,62
1,75,189,0,60,57,68,49,75,74
1,75,186,0,38,39,60,49,77,79
1,75,180,1,59,57,76,58,77,71
1,75,190,1,65,39,64,61,77,73
1,75,179,1,75,60,72,71,78,63
1,75,181,0,55,33,59,51,73,80
1,75,181,1,68,65,78,76,76,68
1,75,189,1,51,43,55,44,75,77
1,75,178,0,70,55,72,72,75,68
1,75,178,0,68,46,67,62,75,70
1,75,175,1,77,50,70,73,77,64
1,75,190,1,59,48,61,46,79,76
2,75,188,1,59,55,64,63,80,72
2,75,168,0,79,74,73,80,48,60
2,75,176,1,50,71,79,66,68,56
2,75,182,0,67,71,79,70,68,57
2,75,181,1,65,54,67,62,79,82
2,75,179,1,67,65,76,73,72,68
2,75,178,1,68,70,77,69,70,65
2,75,180,1,72,71,79,74,76,66
2,75,178,1,68,76,78,76,60,65
2,75,170,1,65,64,74,75,73,74
2,75,186,0,57,63,69,67,79,68
2,75,173,1,62,69,76,71,70,65
2,75,176,1,68,72,73,71,73,71
2,75,187,1,67,64,72,70,77,78
2,75,179,1,73,66,74,71,70,66
2,75,174,1,68,50,62,58,79,70
2,75,178,1,61,55,69,59,75,74
2,75,176,1,72,72,75,77,58,66
2,75,177,1,83,68,70,77,50,54
2,75,166,1,71,71,80,77,54,51
2,75,179,1,67,60,68,59,73,67
2,75,179,1,70,67,78,75,69,65
2,75,168,0,70,68,68,78,51,63
2,75,183,1,60,66,71,66,76,69
2,75,179,0,78,59,77,69,68,67
2,75,173,1,82,69,77,78,71,66
2,75,172,1,77,68,76,72,72,71
2,75,176,0,71,68,72,75,43,56
2,75,172,0,75,72,77,76,59,58
2,75,182,0,50,81,82,75,74,55
2,75,183,0,77,73,71,78,55,68
2,75,178,1,76,63,75,75,71,72
2,75,178,1,53,64,73,76,72,60
2,75,180,1,64,68,76,77,70,68
2,75,170,1,74,69,67,77,48,55
2,75,177,1,64,58,74,69,75,74
2,75,178,1,71,72,76,73,72,68
2,75,180,0,63,73,80,70,74,60
2,75,172,1,55,71,78,68,69,53
2,75,178,0,67,73,71,79,51,64
2,75,187,1,63,68,72,75,51,61
2,75,174,1,71,78,76,76,61,49
2,75,179,0,75,74,74,77,65,61
2,75,183,1,76,66,76,72,76,67
2,75,168,1,68,62,74,77,50,45
2,75,176,0,69,65,74,76,71,65
2,75,178,1,72,68,78,71,78,69
2,75,180,1,76,61,74,82,61,59
2,75,173,0,74,46,70,74,76,65
2,75,178,1,74,73,71,76,48,64
2,75,178,1,74,71,67,76,50,56
2,75,175,1,82,75,70,80,60,65
2,75,178,1,83,71,70,80,49,54
2,75,184,0,77,74,77,73,60,70
2,75,179,0,76,69,68,79,57,63
2,75,176,1,80,60,72,76,57,64
2,75,178,1,81,71,74,74,72,70
2,75,173,0,71,67,73,77,68,59
2,75,184,0,75,68,78,76,70,67
2,75,180,1,76,74,73,78,56,63
2,75,176,0,77,71,68,75,68,65
2,75,189,1,69,48,74,69,78,66
2,75,178,1,73,80,74,70,74,68
2,75,175,1,69,52,69,69,73,68
2,75,172,1,86,71,63,86,53,73
2,75,178,0,70,76,71,76,54,56
2,75,173,1,82,73,75,76,49,60
2,75,186,0,67,75,79,78,61,39
2,75,175,1,85,70,70,82,47,45
2,75,179,1,79,65,70,78,65,67
2,75,190,1,64,66,75,67,77,74
2,75,173,1,67,70,77,70,71,57
2,75,184,1,76,64,75,73,72,67
2,75,186,1,66,80,73,70,61,67
2,75,181,1,73,67,78,72,65,64
2,75,182,0,79,64,73,75,69,64
2,75,185,1,67,75,68,69,66,73
2,75,185,1,64,70,75,73,74,86
2,75,169,1,82,62,76,77,58,53
2,75,178,0,78,69,74,73,75,71
2,75,181,0,78,72,75,77,53,63
2,75,182,1,67,59,70,68,78,79
2,75,175,1,83,70,71,80,46,58
2,75,180,1,70,66,77,77,66,65
2,75,177,0,81,72,71,84,45,46
2,75,183,0,53,69,80,75,48,62
2,75,181,1,73,53,63,59,78,64
2,75,179,1,83,69,73,76,47,60
2,75,180,1,73,72,73,78,62,54
2,75,187,1,73,68,71,73,74,68
2,75,185,1,75,76,70,65,64,83
2,75,180,1,80,70,76,74,68,75
2,75,179,1,74,73,71,80,65,72
2,75,180,1,74,72,78,75,46,49
2,75,170,1,73,52,73,68,73,71
2,75,183,1,61,55,68,63,77,68
2,75,175,1,78,61,68,83,56,55
2,75,183,1,69,67,78,70,75,70
2,75,181,0,78,70,80,79,58,63
2,75,174,1,86,69,67,85,51,61
2,75,178,1,62,61,72,65,72,47
2,75,180,1,74,70,71,79,48,72
2,75,178,1,62,73,73,82,51,70
2,75,171,0,59,73,79,80,51,49
2,75,186,0,42,73,77,74,48,52
2,75,171,1,64,66,76,69,72,64
2,75,175,1,68,76,69,72,61,64
2,75,182,1,48,57,69,66,74,71
2,75,181,1,61,60,70,61,76,74
2,75,184,1,79,67,72,77,49,57
2,75,181,1,72,75,78,74,71,71
2,75,175,1,58,65,76,70,67,62
2,75,185,0,66,75,80,77,60,67
2,75,173,1,76,71,73,80,56,58
2,75,174,0,92,64,69,78,67,57
0,74,195,0,64,64,58,73,61,73
0,74,162,0,93,62,56,77,46,53
0,74,180,1,74,72,59,70,52,74
0,74,180,1,73,74,56,68,50,63
0,74,181,1,71,72,81,74,52,50
0,74,171,0,74,77,75,73,57,52
0,74,184,1,77,71,59,65,53,77
0,74,175,1,67,73,67,81,51,56
0,74,183,1,77,75,74,71,71,76
0,74,179,1,77,69,52,66,56,78
0,74,176,1,81,73,73,75,55,71
0,74,189,0,80,71,60,77,53,75
0,74,178,1,77,71,69,75,54,70
0,74,181,1,62,71,71,82,62,81
0,74,175,1,78,72,69,78,50,58
0,74,186,1,56,76,62,69,58,74
0,74,177,1,84,67,48,75,57,72
0,74,186,1,58,71,61,68,56,64
0,74,184,1,66,71,58,65,54,77
0,74,177,1,93,70,54,67,47,73
0,74,176,1,55,74,56,72,57,82
0,74,180,1,81,68,65,84,53,62
0,74,187,0,67,70,54,69,67,87
0,74,180,1,70,71,64,66,56,89
0,74,185,1,77,69,56,67,60,76
0,74,175,0,89,60,65,76,44,42
0,74,165,1,89,68,70,77,54,68
0,74,178,1,76,67,59,78,50,65
0,74,177,1,92,66,55,82,45,54
0,74,172,1,88,70,56,78,52,77
0,74,178,0,86,73,67,76,46,66
0,74,176,1,80,66,69,77,49,66
0,74,172,1,69,65,72,76,50,48
0,74,185,1,80,71,53,74,57,67
0,74,170,1,81,63,65,82,46,58
0,74,186,1,74,73,53,72,63,80
0,74,190,1,84,70,56,72,54,72
0,74,187,1,80,72,66,72,59,76
0,74,175,1,79,66,68,78,49,50
0,74,180,1,71,71,61,74,54,76
0,74,188,1,69,69,56,67,55,66
0,74,181,1,80,72,55,66,57,77
0,74,186,1,76,71,52,70,48,70
0,74,180,1,85,69,67,75,56,67
0,74,183,1,77,68,47,69,50,75
0,74,183,1,82,65,51,74,52,78
0,74,183,1,77,73,55,71,50,67
0,74,173,0,86,70,66,84,53,59
0,74,182,1,84,70,71,78,46,59
0,74,178,1,61,75,59,73,60,60
0,74,172,1,86,74,70,82,46,46
0,74,167,1,91,70,56,82,42,57
0,74,176,1,85,66,67,79,45,58
0,74,186,1,80,67,47,70,60,79
0,74,176,1,79,75,64,77,52,58
0,74,185,1,76,70,59,69,60,75
0,74,174,1,75,68,53,76,53,76
0,74,173,1,91,65,62,79,50,66
0,74,175,1,71,72,66,70,54,79
0,74,183,1,77,69,51,70,55,76
0,74,203,0,70,67,41,63,63,64
0,74,170,0,81,69,68,79,39,58
0,74,173,0,81,63,69,78,52,66
0,74,180,1,73,71,62,77,48,65
0,74,176,0,81,68,73,75,50,54
0,74,184,1,75,71,68,76,58,67
0,74,188,1,75,70,59,70,56,80
0,74,178,1,80,73,63,72,50,71
0,74,179,1,88,72,63,78,56,76
0,74,188,1,76,68,54,65,58,86
0,74,175,1,76,71,56,72,58,68
0,74,170,1,84,61,65,79,41,44
1,74,183,1,79,62,73,73,72,71
1,74,187,1,55,38,62,44,75,73
1,74,178,0,66,46,52,48,74,81
1,74,183,1,65,49,62,53,76,75
1,74,180,0,72,66,72,66,71,66
1,74,182,1,56,47,59,40,75,74
1,74,175,0,72,59,68,62,76,70
1,74,183,1,60,39,71,65,74,74
1,74,185,0,63,43,72,67,76,78
1,74,185,1,57,47,54,42,75,80
1,74,172,1,60,31,58,43,74,69
1,74,190,1,71,59,64,55,75,76
1,74,184,1,62,48,55,50,77,80
1,74,191,1,46,44,65,41,77,77
1,74,182,1,55,59,56,60,75,77
1,74,185,1,69,42,54,35,78,82
1,74,167,0,81,56,74,70,69,67
1,74,176,0,77,52,68,72,72,76
1,74,172,0,82,65,73,71,72,73
1,74,193,1,51,52,57,46,75,75
1,74,181,0,79,66,76,66,75,69
1,74,181,1,69,43,73,58,77,62
1,74,185,1,58,45,53,47,77,76
1,74,186,1,69,53,69,67,75,76
1,74,180,0,74,53,66,69,73,71
1,74,177,1,64,43,51,53,76,79
1,74,186,1,69,73,67,59,75,75
1,74,190,0,71,51,68,60,77,76
1,74,178,1,82,59,76,72,69,63
1,74,190,1,48,42,50,35,80,67
1,74,178,1,77,58,68,63,76,71
1,74,188,0,66,42,52,35,74,77
1,74,182,1,50,48,70,60,73,79
1,74,178,0,77,61,73,74,70,69
1,74,182,1,63,61,58,38,78,79
1,74,190,1,61,38,54,47,75,73
1,74,180,1,65,40,59,62,72,72
1,74,190,1,60,54,66,57,76,70
1,74,187,1,68,49,69,53,77,73
1,74,188,0,74,44,61,60,73,85
1,74,180,1,68,58,64,68,75,71
1,74,188,1,53,38,59,49,76,71
1,74,183,1,77,38,60,69,79,76
1,74,185,0,87,34,65,66,76,77
1,74,190,0,65,49,57,47,78,76
1,74,190,1,52,60,62,49,81,64
1,74,183,1,65,46,60,61,77,74
1,74,185,0,59,41,66,57,76,72
1,74,183,1,59,48,64,58,74,74
1,74,185,1,75,43,61,56,74,73
1,74,188,0,69,61,61,64,77,71
1,74,186,1,63,40,52,42,77,76
1,74,183,1,65,52,62,46,77,77
1,74,187,0,70,47,68,58,77,75
1,74,191,1,65,32,50,42,74,85
1,74,180,0,86,63,68,67,76,61
1,74,187,0,72,47,57,61,76,79
1,74,180,1,79,55,71,59,73,68
1,74,185,1,72,48,68,67,76,75
1,74,180,0,81,58,70,71,75,66
1,74,186,0,72,39,66,61,76,66
1,74,192,1,58,53,61,51,77,74
1,74,188,1,66,32,65,48,76,76
1,74,179,0,71,49,67,64,76,69
1,74,193,1,61,55,59,55,77,67
1,74,184,1,74,48,48,48,76,80
1,74,183,0,84,37,69,66,75,67
1,74,186,1,73,41,66,68,73,72
1,74,183,1,55,31,47,45,74,74
1,74,179,0,85,64,73,70,72,69
1,74,168,1,85,60,70,74,70,67
1,74,183,1,60,35,56,48,75,82
1,74,186,1,77,43,64,66,74,72
1,74,183,1,76,53,62,57,74,75
1,74,185,1,68,35,50,44,78,78
1,74,185,1,68,52,65,66,75,77
1,74,180,1,66,38,64,58,75,77
1,74,182,1,78,44,68,71,71,68
1,74,182,0,80,56,73,72,72,61
1,74,182,1,66,34,56,35,77,72
1,74,191,1,60,37,58,59,78,61
1,74,173,1,90,67,72,74,68,64
1,74,183,0,74,70,77,69,71,75
1,74,194,1,66,44,63,48,78,70
1,74,180,1,68,28,47,35,78,75
1,74,173,0,65,65,80,68,73,66
1,74,188,1,70,45,58,60,75,74
1,74,182,0,65,60,74,69,75,71
1,74,180,1,54,28,63,61,74,83
1,74,190,1,74,56,68,58,77,78
1,74,187,1,72,58,72,68,75,67
1,74,183,0,69,62,69,70,74,79
1,74,193,0,55,56,66,50,76,72
1,74,182,1,62,42,57,51,74,75
1,74,190,1,58,46,51,33,77,68
1,74,171,1,69,52,74,46,69,69
1,74,181,1,41,43,58,51,77,74
1,74,183,1,68,54,64,62,76,71
1,74,198,1,62,40,61,47,78,66
1,74,181,0,60,60,72,63,74,75
2,74,178,1,61,61,71,71,72,60
2,74,176,0,77,69,68,75,71,65
2,74,180,0,55,67,65,59,75,64
2,74,180,1,49,67,76,67,71,63
2,74,167,0,68,75,75,72,50,58
2,74,180,0,71,69,76,75,59,43
2,74,175,1,75,71,70,81,42,56
2,74,179,1,55,63,80,63,72,51
2,74,185,1,75,64,70,73,67,68
2,74,180,1,75,68,72,73,61,61
2,74,178,1,85,64,68,74,76,58
2,74,190,1,57,70,73,67,75,76
2,74,183,0,63,77,76,76,68,69
2,74,178,1,64,70,74,78,52,51
2,74,178,0,67,78,75,78,60,61
2,74,170,1,66,60,76,76,60,59
2,74,179,1,67,62,67,76,74,63
2,74,183,1,64,63,70,67,75,82
2,74,167,0,82,65,73,78,47,43
2,74,175,1,74,64,77,73,56,52
2,74,173,1,67,76,77,77,64,56
2,74,182,1,70,66,74,73,64,58
2,74,185,1,60,57,67,64,76,73
2,74,180,1,76,63,78,73,69,74
2,74,178,1,69,63,63,66,75,62
2,74,170,0,71,66,74,76,63,61
2,74,174,1,61,53,72,71,74,65
2,74,183,0,72,63,73,71,72,70
2,74,185,0,71,82,77,75,51,67
2,74,173,1,87,66,70,76,47,47
2,74,180,1,68,64,73,71,72,63
2,74,172,1,87,77,69,74,56,65
2,74,183,1,69,71,72,74,53,60
2,74,180,1,74,72,72,69,68,62
2,74,186,0,53,73,79,72,62,62
2,74,181,1,73,74,73,79,53,65
2,74,178,1,73,61,70,73,66,64
2,74,164,1,74,73,75,75,47,44
2,74,187,0,52,75,84,70,71,58
2,74,180,0,59,75,77,77,45,54
2,74,181,0,79,68,70,78,51,66
2,74,178,1,65,72,78,69,61,60
2,74,183,1,79,63,66,69,70,68
2,74,177,0,83,69,71,77,69,63
2,74,189,0,71,66,76,70,73,69
2,74,172,0,77,71,69,74,65,67
2,74,178,1,62,68,70,77,50,61
2,74,180,1,69,67,76,68,69,64
2,74,184,0,76,74,77,76,64,60
2,74,186,1,60,64,73,72,74,72
2,74,183,1,65,67,69,66,75,69
2,74,183,0,81,63,75,74,71,75
2,74,167,1,70,70,71,80,58,56
2,74,167,1,66,76,74,76,54,55
2,74,174,1,63,58,71,69,71,60
2,74,169,1,78,70,70,79,58,65
2,74,183,1,70,68,78,69,68,69
2,74,183,0,77,72,69,79,48,62
2,74,184,0,68,65,73,77,58,62
2,74,175,1,67,69,81,73,60,49
2,74,175,1,70,66,70,74,66,65
2,74,172,1,76,70,71,78,41,56
2,74,183,1,67,68,75,68,68,60
2,74,186,1,66,72,72,75,56,69
2,74,175,1,84,66,71,75,61,61
2,74,188,1,68,60,69,64,78,74
2,74,170,1,74,67,68,71,64,68
2,74,190,1,58,72,75,68,73,72
2,74,180,1,71,55,78,75,69,75
2,74,176,1,67,57,72,67,73,69
2,74,178,1,65,60,74,62,74,59
2,74,184,1,60,59,66,64,74,60
2,74,177,1,73,58,68,69,75,68
2,74,188,1,65,72,78,71,67,60
2,74,179,1,73,58,76,73,72,68
2,74,181,1,61,53,56,63,74,68
2,74,180,1,72,65,73,76,69,68
2,74,179,0,67,77,76,69,73,58
2,74,183,1,70,67,70,67,73,75
2,74,176,1,77,66,76,72,71,64
2,74,184,1,78,70,67,77,58,58
2,74,173,0,75,72,72,77,51,48
2,74,175,0,85,71,69,82,45,52
2,74,175,1,72,66,74,73,68,55
2,74,173,1,71,61,71,73,74,68
2,74,180,1,82,69,70,75,72,65
2,74,179,1,75,59,74,78,67,54
2,74,168,1,80,58,73,71,67,58
2,74,178,1,86,66,68,79,48,60
2,74,184,1,67,73,73,88,47,53
2,74,171,1,80,63,72,82,41,46
2,74,179,1,70,69,75,76,70,64
2,74,170,1,83,71,72,72,71,69
2,74,170,1,85,72,65,77,51,61
2,74,174,0,79,67,70,81,43,42
2,74,177,1,66,74,72,80,51,57
2,74,177,0,83,64,73,75,70,64
2,74,178,0,50,65,73,66,72,53
2,74,180,1,62,66,69,62,74,70
2,74,177,1,78,70,70,80,38,51
2,74,179,1,68,68,73,73,43,52
2,74,180,1,44,70,80,74,62,52
2,74,174,0,65,66,73,74,64,58
2,74,164,1,85,64,71,77,42,65
2,74,180,1,67,59,71,65,72,69
2,74,175,0,92,69,68,75,73,68
2,74,180,1,66,72,75,75,60,59
